geometry,geo_id,geo_name,paved_miles,all_miles,pct_paved
"POLYGON ((2699720.168580724 236062.0744422455, 2699719.035166817 236233.3282411765, 2699707.176234536 236378.3898373451, 2699681.356538012 236663.7132614686, 2699670.680813951 236759.2457377531, 2699667.68580188 236784.6680902, 2699665.143824752 236813.7482376033, 2699656.860954042 236913.7247943241, 2699655.08447419 236945.3786497329, 2699653.932176407 236965.3888866871, 2699651.520257152 237009.0505487305, 2699641.866368684 237259.8652589217, 2699637.927312733 237364.7078794949, 2699640.690742973 237442.0511359351, 2699579.494246924 237434.4120145026, 2699575.712146143 237448.5135220768, 2699554.997621657 237456.6480455412, 2699383.55786434 237478.1883257381, 2699255.174827619 237494.8056426848, 2699227.293246963 237498.720063898, 2699139.983825587 237511.0840753028, 2698962.024446864 237534.9858684864, 2698840.94925218 237551.0922063932, 2698609.555329746 237579.9793822757, 2698397.249107691 237608.3382421124, 2698171.740934287 237637.4032279113, 2698018.270012342 237658.3893434744, 2697993.653700597 237656.2059066019, 2697976.743871608 237658.9873521087, 2697947.709586039 237663.9625741146, 2697725.898930391 237691.318085271, 2697640.22453949 237667.2917186397, 2697525.071922069 237634.7439741821, 2697482.563059223 237697.2685886956, 2697429.123193074 237740.520465823, 2697384.366032073 237755.6021544355, 2697339.619657537 237770.3196008907, 2697320.716385485 237774.1361438169, 2697195.452742608 237799.237805694, 2697110.226628846 237817.1369449216, 2697108.243501856 237817.8075595364, 2696931.380453364 237861.8001083273, 2696924.338363163 237834.2598571785, 2696906.941684952 237758.3087640903, 2696906.949396024 237738.99372938, 2696871.602359971 237434.3748529612, 2696855.04287793 237339.4975683679, 2696827.290435717 237148.4431235979, 2696980.429493797 237129.2619961936, 2696935.421017819 236800.3059035979, 2696910.504344103 236617.7170416868, 2696884.778578081 236434.010892912, 2696839.218946585 236114.1495660004, 2696787.49333265 235736.8900741009, 2696777.149973022 235697.5906481434, 2696770.430008416 235668.6022090771, 2696728.110296396 235343.3698993725, 2696698.939882041 235143.1632303244, 2697141.051154547 235084.0164519997, 2697586.172630592 235027.5171459292, 2698038.313114021 234970.8683168959, 2698478.285876051 234908.4022932805, 2698700.800859066 234877.0646205986, 2698856.294461744 234854.6841132106, 2699024.140773723 234831.9403117342, 2699249.481304929 234799.961943501, 2699478.670535224 234770.6504321112, 2699595.254186399 234755.143269071, 2699621.79358756 234958.191929035, 2699654.952596361 235383.3806121054, 2699656.45190233 235399.0959674615, 2699660.884262739 235438.9510186448, 2699714.352543424 235945.6460408572, 2699720.168580724 236062.0744422455))",42101000100,Census Tract 1,36.415589793494114,272.04587669257353,0.1338582677165355
"POLYGON ((2693798.320216557 238055.1294572925, 2693725.464443725 237536.2203542128, 2693679.562564519 237207.6094420647, 2693631.468103358 236867.6368725429, 2693929.606428611 236829.3619894953, 2694218.519684371 236790.09127424, 2694661.317865765 236734.9301592505, 2694777.058565807 236719.0113953489, 2694926.328447343 236697.881932279, 2695103.750060769 236673.2064232345, 2695546.713208174 236612.599329754, 2695741.262151527 236587.3384794733, 2695989.915857276 236553.4649958784, 2696433.088968389 236495.4308895769, 2696884.778578081 236434.010892912, 2696910.504344103 236617.7170416868, 2696935.421017819 236800.3059035979, 2696980.429493797 237129.2619961936, 2696827.290435717 237148.4431235979, 2696855.04287793 237339.4975683679, 2696871.602359971 237434.3748529612, 2696906.949396024 237738.99372938, 2696906.941684952 237758.3087640903, 2696924.338363163 237834.2598571785, 2696931.380453364 237861.8001083273, 2696855.918005498 237871.9699435342, 2696765.129368472 237878.7734532852, 2696669.554174757 237876.6896823021, 2696623.404171718 237872.4162396649, 2696564.945932399 237867.052006983, 2696463.182656346 237856.0404609977, 2696370.061468791 237837.2660071194, 2696337.167199983 237830.4674884015, 2696214.849753484 237812.6570403596, 2696197.206588372 237811.7735884983, 2696168.085455253 237810.1885115664, 2696084.634204283 237805.9126349824, 2696027.749944494 237804.2402084946, 2695721.591153852 237848.4493029355, 2695603.570555109 237865.7544282214, 2695270.373568883 237913.9123275515, 2695146.965330657 237933.2478061367, 2695056.81494667 237947.0005968332, 2694948.343923154 237963.860354073, 2694837.900958464 237981.0270586251, 2694822.964121761 237983.5041237656, 2694798.467806696 237986.7939930196, 2694385.933270438 238043.5685734511, 2694242.89002402 238063.0614141562, 2694104.351776015 238081.9584068251, 2694019.310649629 238093.6781675883, 2693972.301508809 238099.5888733684, 2693806.206724749 238120.9594556343, 2693801.453532056 238082.1896929143, 2693798.320216557 238055.1294572925))",42101000200,Census Tract 2,52.72259002689421,189.8013240968191,0.2777777777777779
"POLYGON ((2689340.170224944 238711.6835048756, 2689093.29385718 238743.4881019842, 2689047.408025773 238749.4405645894, 2689055.541622441 238720.5223810993, 2689054.633045608 238713.2072891569, 2689055.823412768 238701.2156729366, 2689064.141763727 238675.5827816353, 2689074.453549298 238648.9148408798, 2689082.464441168 238633.8415815472, 2689091.241842208 238621.3418942612, 2689101.933731579 238600.8805687683, 2689106.894200248 238584.6253817547, 2689110.681021665 238570.1580516278, 2689115.683914916 238552.4463944712, 2689127.646637178 238507.6046774808, 2689139.170175665 238468.2167515283, 2689150.307553252 238432.4616301935, 2689166.120884356 238370.9679561772, 2689178.30671527 238318.4795610437, 2689195.754292362 238249.015962599, 2689208.305232946 238193.6227874737, 2689214.779135922 238163.9274266578, 2689219.185337842 238137.8164650431, 2689220.741059692 238122.9197910728, 2689223.260109692 238094.2025112863, 2689228.765087144 238020.7468071787, 2689237.232830333 237922.5956330258, 2689239.006595997 237890.5768468606, 2689218.550847069 237889.9810789193, 2689215.499078923 237840.693092477, 2689215.367374009 237835.5873316785, 2689208.471593632 237725.6909708128, 2689200.101680892 237666.4084863448, 2689183.962784311 237565.7184270325, 2689171.812144416 237511.0635947583, 2689162.351249525 237469.9711097849, 2689149.100769917 237414.5553046453, 2689139.274786226 237376.367804264, 2689135.712375342 237363.873266979, 2689122.884271143 237313.2074524378, 2689072.993886939 237312.1190837387, 2688941.764727429 237311.2138521667, 2689112.355519691 237270.2616864718, 2689180.949809372 237235.8156334253, 2689412.776065929 237162.7564465414, 2689561.703242785 237047.1956158473, 2689575.081254467 237146.3476051191, 2689581.70098805 237198.2906557878, 2689609.83612396 237397.3640420524, 2689775.93128185 237375.9651640793, 2689931.658583255 237354.2648620835, 2690065.993641198 237335.2218922536, 2690382.852076165 237298.9083242628, 2690903.255456307 237226.629257267, 2691367.578531628 237163.6562392076, 2691807.861444052 237107.6422489998, 2692252.995524603 237048.8623944845, 2692710.128314113 236992.263828891, 2693139.574314271 236933.0405325671, 2693597.024163625 236875.3741900728, 2693615.0975907 236871.1659613282, 2693631.468103358 236867.6368725429, 2693679.562564519 237207.6094420647, 2693725.464443725 237536.2203542128, 2693798.320216557 238055.1294572925, 2693801.453532056 238082.1896929143, 2693806.206724749 238120.9594556343, 2693785.374696036 238123.6289540916, 2693769.03699312 238126.0655708429, 2693303.979876548 238185.6919342504, 2692871.859378995 238241.1889741815, 2692460.852644459 238294.0312102621, 2692428.383367136 238301.4634796658, 2691979.638880031 238359.7695441383, 2691536.295288964 238415.6902364276, 2691110.983181582 238468.8656480764, 2691085.927364668 238472.1429780991, 2691032.733998748 238478.6072282348, 2690895.485148038 238501.5686895397, 2690733.652587942 238521.2620775961, 2690554.93330854 238543.015022151, 2690440.044825373 238558.9780501078, 2690106.113612358 238604.2681120483, 2689640.917056531 238669.4250811203, 2689558.413031168 238680.8694603714, 2689340.170224944 238711.6835048756))",42101000300,Census Tract 3,68.05920269506088,279.5288682118572,0.2434782608695652
"POLYGON ((2690855.83908122 236871.741052688, 2690865.81345776 236962.412801907, 2690873.91401837 237030.7989401215, 2690903.255456307 237226.629257267, 2690382.852076165 237298.9083242628, 2690065.993641198 237335.2218922536, 2689931.658583255 237354.2648620835, 2689775.93128185 237375.9651640793, 2689609.83612396 237397.3640420524, 2689581.70098805 237198.2906557878, 2689575.081254467 237146.3476051191, 2689561.703242785 237047.1956158473, 2689412.776065929 237162.7564465414, 2689180.949809372 237235.8156334253, 2689112.355519691 237270.2616864718, 2688941.764727429 237311.2138521667, 2688917.47167071 237134.1194943102, 2688913.76191363 237107.4075185678, 2688905.801760137 237072.554412801, 2688830.383866659 236753.6638865772, 2688653.934362994 236205.5184502242, 2688776.160781333 236188.3025717753, 2688884.010536849 236173.584432739, 2689140.276295946 236138.041846722, 2689431.366684366 236100.9652459368, 2689753.99296666 236059.708969958, 2689982.401177147 236027.3720432838, 2690203.126885083 235998.8217268351, 2690551.977557437 235952.8740593151, 2690743.16287364 235927.4756778248, 2690770.832515704 236113.41733586, 2690772.542916995 236131.68905112, 2690789.276667028 236250.2551512496, 2690814.733923527 236483.1446358355, 2690839.069345277 236716.0015177267, 2690852.496546757 236842.1242743165, 2690855.83908122 236871.741052688))",42101000401,Census Tract 4.01,33.99620434365714,71.91504765004396,0.47272727272727266
"POLYGON ((2693576.749483868 236476.0846442989, 2693608.910723901 236689.858940228, 2693631.468103358 236867.6368725429, 2693615.0975907 236871.1659613282, 2693597.024163625 236875.3741900728, 2693139.574314271 236933.0405325671, 2692710.128314113 236992.263828891, 2692252.995524603 237048.8623944845, 2691807.861444052 237107.6422489998, 2691367.578531628 237163.6562392076, 2690903.255456307 237226.629257267, 2690873.91401837 237030.7989401215, 2690865.81345776 236962.412801907, 2690855.83908122 236871.741052688, 2690852.496546757 236842.1242743165, 2690839.069345277 236716.0015177267, 2690814.733923527 236483.1446358355, 2690789.276667028 236250.2551512496, 2690772.542916995 236131.68905112, 2690770.832515704 236113.41733586, 2690743.16287364 235927.4756778248, 2690963.351161148 235898.1876820799, 2691084.708298238 235882.0511171081, 2691186.06224209 235868.9752464659, 2691631.497035133 235810.1924024269, 2692072.666405519 235753.4795073567, 2692515.388363238 235691.7177372763, 2692961.919219343 235634.0837934109, 2693411.80428123 235576.920794164, 2693429.075710381 235695.8691646998, 2693444.435812104 235803.4640186688, 2693442.487763611 235812.5177749133, 2693430.808800608 235828.2111370651, 2693400.42094462 235850.6450302996, 2693352.339827376 235854.7032699016, 2693305.262685067 235862.7999261268, 2693256.51460037 235870.4830810082, 2693205.201923486 235879.5493361252, 2693154.375041225 235891.1807250973, 2693109.273280409 235908.4466034785, 2693073.454349812 235934.3662930229, 2693054.282575919 235976.0796821971, 2693035.841878149 236079.0401923829, 2693053.18622784 236185.9638723782, 2693087.862277329 236563.0794947691, 2693414.86421993 236516.1679550158, 2693483.232185804 236489.7445687617, 2693556.196557135 236478.762265879, 2693576.749483868 236476.0846442989))",42101000402,Census Tract 4.02,5.068980653180605,74.3450495799822,0.06818181818181819
"POLYGON ((2693556.196557135 236478.762265879, 2693483.232185804 236489.7445687617, 2693414.86421993 236516.1679550158, 2693087.862277329 236563.0794947691, 2693053.18622784 236185.9638723782, 2693035.841878149 236079.0401923829, 2693054.282575919 235976.0796821971, 2693073.454349812 235934.3662930229, 2693109.273280409 235908.4466034785, 2693154.375041225 235891.1807250973, 2693205.201923486 235879.5493361252, 2693256.51460037 235870.4830810082, 2693305.262685067 235862.7999261268, 2693352.339827376 235854.7032699016, 2693400.42094462 235850.6450302996, 2693430.808800608 235828.2111370651, 2693442.487763611 235812.5177749133, 2693444.435812104 235803.4640186688, 2693429.075710381 235695.8691646998, 2693411.80428123 235576.920794164, 2693432.648792954 235573.8870484708, 2693455.17497612 235570.902580401, 2693752.065940736 235527.8508587971, 2694039.205735126 235492.170006089, 2694482.424125234 235433.0085804439, 2694925.860927762 235376.0479382304, 2695368.512617152 235317.25011363, 2695810.886683189 235258.4520236216, 2696254.071292465 235200.7788930829, 2696698.939882041 235143.1632303244, 2696728.110296396 235343.3698993725, 2696770.430008416 235668.6022090771, 2696777.149973022 235697.5906481434, 2696787.49333265 235736.8900741009, 2696839.218946585 236114.1495660004, 2696884.778578081 236434.010892912, 2696433.088968389 236495.4308895769, 2695989.915857276 236553.4649958784, 2695741.262151527 236587.3384794733, 2695546.713208174 236612.599329754, 2695103.750060769 236673.2064232345, 2694926.328447343 236697.881932279, 2694777.058565807 236719.0113953489, 2694661.317865765 236734.9301592505, 2694218.519684371 236790.09127424, 2693929.606428611 236829.3619894953, 2693631.468103358 236867.6368725429, 2693608.910723901 236689.858940228, 2693576.749483868 236476.0846442989, 2693556.196557135 236478.762265879))",42101000500,Census Tract 5,36.240487528539845,160.22110275775503,0.22619047619047628
"POLYGON ((2693432.648792954 235573.8870484708, 2693411.80428123 235576.920794164, 2693374.262012118 235297.7547614619, 2693354.170686398 235160.1377214141, 2693336.481171712 235017.1240842022, 2693357.003278586 235015.5386452261, 2693377.525647674 235013.9529797279, 2693520.855058585 234994.8273363992, 2693674.564562477 234975.642223321, 2693962.594112763 234938.528738934, 2694183.959523009 234907.8455489185, 2694406.684066222 234878.6622997951, 2694627.997248168 234849.8039961288, 2694849.364690989 234819.1268547128, 2695292.242069246 234762.5206838585, 2695502.336711027 234733.7049090241, 2695735.810752637 234701.5691911652, 2696177.873498951 234644.2260541932, 2696479.998943069 234605.0048689408, 2696621.641431918 234586.2116163911, 2696657.701381839 234847.8470667187, 2696673.631761305 234964.2074038557, 2696698.939882041 235143.1632303244, 2696254.071292465 235200.7788930829, 2695810.886683189 235258.4520236216, 2695368.512617152 235317.25011363, 2694925.860927762 235376.0479382304, 2694482.424125234 235433.0085804439, 2694039.205735126 235492.170006089, 2693752.065940736 235527.8508587971, 2693455.17497612 235570.902580401, 2693432.648792954 235573.8870484708))",42101000600,Census Tract 6,30.84856321062527,73.44896002529823,0.42000000000000015
"POLYGON ((2690743.16287364 235927.4756778248, 2690551.977557437 235952.8740593151, 2690203.126885083 235998.8217268351, 2689982.401177147 236027.3720432838, 2689753.99296666 236059.708969958, 2689431.366684366 236100.9652459368, 2689140.276295946 236138.041846722, 2688884.010536849 236173.584432739, 2688776.160781333 236188.3025717753, 2688653.934362994 236205.5184502242, 2688640.411122338 236169.0457580619, 2688458.239925377 235663.0101938442, 2688585.211677776 235646.6602032267, 2688729.373782592 235627.5312459707, 2689065.012786667 235582.6357073696, 2689213.410933743 235562.5395992705, 2689262.427724823 235555.2206654423, 2689354.824698877 235541.5121078421, 2689680.271106257 235499.9725260394, 2689906.584725184 235472.3111089631, 2690126.527468744 235441.9153493314, 2690668.526482685 235370.9887930159, 2690967.279965474 235331.2380372498, 2691110.282565672 235313.5467560003, 2691554.432187217 235251.0802892655, 2691995.018890182 235195.441887804, 2692441.329931062 235135.9699935266, 2692662.832995366 235110.0153128801, 2692885.315977808 235079.3536215646, 2693336.481171712 235017.1240842022, 2693354.170686398 235160.1377214141, 2693374.262012118 235297.7547614619, 2693411.80428123 235576.920794164, 2692961.919219343 235634.0837934109, 2692515.388363238 235691.7177372763, 2692072.666405519 235753.4795073567, 2691631.497035133 235810.1924024269, 2691186.06224209 235868.9752464659, 2691084.708298238 235882.0511171081, 2690963.351161148 235898.1876820799, 2690743.16287364 235927.4756778248))",42101000700,Census Tract 7,34.97160684211986,154.28650077405823,0.22666666666666666
"POLYGON ((2689657.513915608 235328.0241483766, 2689680.271106257 235499.9725260394, 2689354.824698877 235541.5121078421, 2689262.427724823 235555.2206654423, 2689213.410933743 235562.5395992705, 2689065.012786667 235582.6357073696, 2688729.373782592 235627.5312459707, 2688585.211677776 235646.6602032267, 2688458.239925377 235663.0101938442, 2688023.987655158 234922.6026476272, 2688175.995927972 234874.9080400708, 2688225.929507111 234845.7472227178, 2688328.047421864 234825.7578462642, 2688632.98615595 234756.6393146622, 2688946.348149709 234716.1958136313, 2689235.461008456 234680.1522924657, 2689559.517127865 234638.57006732, 2689580.317724796 234771.8310858654, 2689592.312760333 234860.7386494649, 2689604.566921145 234950.3827832374, 2689622.553817072 235083.9261378295, 2689647.536764229 235266.143645377, 2689657.513915608 235328.0241483766))",42101000801,Census Tract 8.01,5.146591919810758,35.16837811870685,0.14634146341463414
"POLYGON ((2689657.513915608 235328.0241483766, 2689647.536764229 235266.143645377, 2689622.553817072 235083.9261378295, 2689604.566921145 234950.3827832374, 2689592.312760333 234860.7386494649, 2689580.317724796 234771.8310858654, 2689559.517127865 234638.57006732, 2689785.795932722 234612.3643043689, 2690011.124046052 234580.3019040382, 2690550.608119345 234509.6633621611, 2690994.199024171 234447.5347226021, 2691435.628588555 234392.2751170718, 2691455.461564783 234529.518443003, 2691467.936269548 234620.9923473552, 2691471.285822101 234669.5602873679, 2691497.876838232 234834.698396243, 2691527.156777819 235042.1896322307, 2691554.432187217 235251.0802892655, 2691110.282565672 235313.5467560003, 2690967.279965474 235331.2380372498, 2690668.526482685 235370.9887930159, 2690126.527468744 235441.9153493314, 2689906.584725184 235472.3111089631, 2689680.271106257 235499.9725260394, 2689657.513915608 235328.0241483766))",42101000803,Census Tract 8.03,18.817976184776274,62.72658728258758,0.3
